5286.69	2.88002
5288.11	2.8798
5289.53	2.88026
5290.94	2.88067
5292.36	2.8792
5293.77	2.87543
5295.19	2.87434
5296.6	2.87402
5298.02	2.87211
5299.43	2.87227
5300.85	2.87392
5302.26	2.87322
5303.68	2.86935
5305.09	2.86208
5306.51	2.85449
5307.92	2.85429
5309.34	2.86068
5310.75	2.86405
5312.17	2.86074
5313.58	2.85069
5315	2.83072
5316.41	2.8144
5317.83	2.8191
5319.24	2.83671
5320.66	2.85074
5322.07	2.85166
5323.49	2.84569
5324.9	2.84129
5326.32	2.8395
5327.74	2.8336
5329.15	2.82621
5330.57	2.82294
5331.98	2.82934
5333.4	2.83766
5334.81	2.84095
5336.23	2.83776
5337.64	2.83678
5339.06	2.83816
5340.47	2.83991
5341.89	2.83932
5343.3	2.83928
5344.72	2.83932
5346.13	2.83951
5347.55	2.83712
5348.96	2.83637
5350.38	2.83649
5351.79	2.83672
5353.21	2.83513
5354.62	2.83418
5356.04	2.83353
5357.45	2.83412
5358.87	2.8332
5360.29	2.82745
5361.7	2.81874
5363.12	2.81399
5364.53	2.81577
5365.95	2.81609
5367.36	2.81582
5368.78	2.81386
5370.19	2.81033
5371.61	2.81212
5373.02	2.81376
5374.44	2.81371
5375.85	2.81448
5377.27	2.81478
5378.68	2.8103
5380.1	2.80231
5381.51	2.80046
5382.93	2.80172
5384.34	2.80183
5385.76	2.80128
5387.18	2.80545
5388.59	2.80681
5390.01	2.80719
5391.42	2.80049
5392.84	2.79675
5394.25	2.7965
5395.67	2.79446
5397.08	2.79412
5398.5	2.79336
5399.91	2.78781
5401.33	2.7828
5402.74	2.77976
5404.16	2.78031
5405.57	2.78015
5406.99	2.7768
5408.4	2.77306
5409.82	2.76889
5411.23	2.76614
5412.65	2.76537
5414.06	2.76657
5415.48	2.76914
5416.89	2.76715
5418.31	2.76298
5419.72	2.76291
5421.14	2.76151
5422.56	2.75721
5423.97	2.75307
5425.39	2.75362
5426.8	2.7579
5428.22	2.75643
5429.63	2.75665
5431.05	2.75752
5432.46	2.7522
5433.88	2.74413
5435.29	2.73885
5436.71	2.74308
5438.12	2.74635
5439.54	2.74699
5440.95	2.74219
5442.37	2.74065
5443.78	2.7409
5445.2	2.74034
5446.61	2.73758
5448.03	2.73373
5449.44	2.73434
5450.86	2.73738
5452.27	2.73389
5453.69	2.72802
5455.11	2.72651
5456.52	2.72736
5457.94	2.72824
5459.35	2.7272
5460.77	2.7228
5462.18	2.71807
5463.6	2.71976
5465.01	2.72115
5466.43	2.7242
5467.84	2.72455
5469.26	2.72205
5470.67	2.72011
5472.09	2.71778
5473.5	2.71553
5474.92	2.71305
5476.33	2.7076
5477.75	2.70549
5479.16	2.70956
5480.58	2.71076
5481.99	2.70911
5483.41	2.70783
5484.82	2.70636
5486.24	2.70537
5487.65	2.70439
5489.07	2.7042
5490.48	2.70327
5491.9	2.70148
5493.32	2.69805
5494.73	2.69687
5496.15	2.69632
5497.56	2.69955
5498.98	2.6993
5500.39	2.69517
5501.81	2.69126
5503.22	2.68958
5504.64	2.69094
5506.05	2.68833
5507.47	2.69062
5508.88	2.69309
5510.3	2.69093
5511.71	2.68553
5513.13	2.68479
5514.54	2.68477
5515.96	2.68308
5517.37	2.68368
5518.79	2.68218
5520.2	2.67908
5521.62	2.6784
5523.03	2.67677
5524.45	2.67199
5525.86	2.66309
5527.28	2.6569
5528.69	2.6576
5530.11	2.66236
5531.53	2.66396
5532.94	2.66059
5534.36	2.65548
5535.77	2.65439
5537.19	2.65789
5538.6	2.65953
5540.02	2.65751
5541.43	2.65571
5542.85	2.65513
5544.26	2.6527
5545.68	2.6511
5547.09	2.6506
5548.51	2.64733
5549.92	2.64555
5551.34	2.64707
5552.75	2.6497
5554.17	2.64503
5555.58	2.6428
5557	2.64348
5558.41	2.64184
5559.83	2.63995
5561.24	2.63698
5562.66	2.63401
5564.08	2.63356
5565.49	2.63401
5566.91	2.63118
5568.32	2.62861
5569.74	2.62618
5571.15	2.62318
5572.57	2.62265
5573.98	2.62393
5575.4	2.6198
5576.81	2.6156
5578.23	2.61559
5579.64	2.61641
5581.06	2.61434
5582.47	2.61012
5583.89	2.60791
5585.3	2.60664
5586.72	2.60417
5588.13	2.60299
5589.55	2.60514
5590.97	2.60971
5592.38	2.60833
5593.8	2.60062
5595.21	2.59618
5596.62	2.59488
5598.04	2.59271
5599.46	2.59086
5600.87	2.59009
5602.29	2.59053
5603.7	2.5901
5605.12	2.58945
5606.53	2.5911
5607.95	2.59021
5609.36	2.58633
5610.78	2.58341
5612.19	2.58187
5613.61	2.57836
5615.02	2.57662
5616.44	2.57774
5617.85	2.57622
5619.27	2.57654
5620.68	2.57499
5622.1	2.5715
5623.51	2.56851
5624.93	2.5692
5626.35	2.56969
5627.76	2.56929
5629.18	2.56648
5630.59	2.56272
5632.01	2.55947
5633.42	2.55795
5634.84	2.55799
5636.25	2.55765
5637.67	2.55693
5639.08	2.55547
5640.5	2.55229
5641.91	2.55167
5643.33	2.55023
5644.74	2.54801
5646.16	2.54869
5647.57	2.54737
5648.99	2.54555
5650.4	2.54588
5651.82	2.54739
5653.23	2.54439
5654.65	2.53895
5656.06	2.53737
5657.48	2.53702
5658.9	2.53706
5660.31	2.53871
5661.73	2.53888
5663.14	2.53784
5664.56	2.53773
5665.97	2.53525
5667.39	2.52963
5668.8	2.52783
5670.22	2.52947
5671.63	2.52802
5673.05	2.52854
5674.46	2.53045
5675.88	2.52882
5677.29	2.52688
5678.71	2.52415
5680.12	2.51717
5681.54	2.51285
5682.95	2.50816
5684.37	2.50353
5685.78	2.50319
5687.2	2.50429
5688.61	2.50271
5690.03	2.50166
5691.44	2.50193
5692.86	2.50048
5694.28	2.49968
5695.69	2.49739
5697.11	2.49471
5698.52	2.49032
5699.94	2.49045
5701.35	2.49268
5702.77	2.49101
5704.18	2.48935
5705.6	2.48972
5707.01	2.48951
5708.43	2.48896
5709.84	2.48821
5711.26	2.48547
5712.67	2.48257
5714.09	2.48132
5715.5	2.48022
5716.92	2.47618
5718.33	2.47169
5719.75	2.47074
5721.16	2.47276
5722.58	2.47507
5723.99	2.47404
5725.41	2.46854
5726.82	2.46367
5728.24	2.46269
5729.65	2.46227
5731.07	2.46153
5732.48	2.46082
5733.9	2.46069
5735.32	2.45709
5736.73	2.45254
5738.15	2.45161
5739.56	2.45351
5740.98	2.45267
5742.39	2.44874
5743.81	2.4474
5745.22	2.4452
5746.64	2.44298
5748.05	2.44471
5749.47	2.44416
5750.88	2.4398
5752.3	2.43713
5753.71	2.43615
5755.13	2.43777
5756.54	2.43789
5757.96	2.43426
5759.37	2.43203
5760.79	2.43103
5762.2	2.43022
5763.62	2.42825
5765.03	2.4285
5766.45	2.4263
5767.87	2.42297
5769.28	2.42224
5770.7	2.42242
5772.11	2.42031
5773.53	2.41801
5774.94	2.41594
5776.36	2.41543
5777.77	2.41483
5779.19	2.41224
5780.6	2.41179
5782.02	2.41175
5783.43	2.41149
5784.85	2.4123
5786.26	2.41103
5787.68	2.40946
5789.09	2.40887
5790.51	2.40714
5791.92	2.40498
5793.34	2.40455
5794.76	2.40575
5796.17	2.4082
5797.59	2.40937
5799	2.40871
5800.41	2.40669
5801.83	2.40285
5803.25	2.40137
5804.66	2.40087
5806.08	2.39932
5807.49	2.39965
5808.91	2.3992
5810.32	2.3978
